928;0.000000;-0.062500;0.937500;0.437500;0.500000;0.500000;1.000000;0.000000;0.496078
944;0.000000;-0.054688;0.945312;0.445312;0.500000;0.500000;1.000000;0.000000;0.497000
960;0.000000;-0.046875;0.953125;0.453125;0.500000;0.500000;1.000000;0.000000;0.497798
976;0.000000;-0.039062;0.960938;0.460938;0.500000;0.500000;1.000000;0.000000;0.498472
992;0.000000;-0.031250;0.968750;0.468750;0.500000;0.500000;1.000000;0.000000;0.499022
1008;0.000000;-0.023438;0.976562;0.476562;0.500000;0.500000;1.000000;0.000000;0.499450
1024;0.000000;-0.015625;0.984375;0.484375;0.500000;0.500000;1.000000;0.000000;0.499756
1040;0.000000;-0.007812;0.992188;0.492188;0.500000;0.500000;1.000000;0.000000;0.499939
1056;0.000000;0.000000;1.000000;0.500000;0.500000;0.500000;1.000000;0.000000;0.500000
1072;0.007812;0.007812;1.007812;0.507812;0.500000;0.500000;1.000000;0.000000;0.499939
1088;0.000000;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1.000000;0.000000
1104;0.000000;1.000000;1.000000;1.000000;1.000000;0.000000;1.000000;1.000000;0.000000
1120;0.000000;0.507812;1.507812;1.007812;1.500000;0.500000;2.000000;1.000000;0.088042
1136;0.000000;0.515625;1.515625;1.015625;1.500000;0.500000;2.000000;1.000000;0.124020
1152;0.000000;0.523438;1.523438;1.023438;1.500000;0.500000;2.000000;1.000000;0.151288
1168;0.000000;0.531250;1.531250;1.031250;1.500000;0.500000;2.000000;1.000000;0.173993
1184;0.000000;0.539062;1.539062;1.039062;1.500000;0.500000;2.000000;1.000000;0.193744
1200;0.000000;0.546875;1.546875;1.046875;1.500000;0.500000;2.000000;1.000000;0.211371
1216;0.000000;0.554688;1.554688;1.054688;1.500000;0.500000;2.000000;1.000000;0.227369
1232;0.000000;0.562500;1.562500;1.062500;1.500000;0.500000;2.000000;1.000000;0.242061
1248;0.000000;0.570312;1.570312;1.070312;1.500000;0.500000;2.000000;1.000000;0.255673
1264;0.000000;0.578125;1.578125;1.078125;1.500000;0.500000;2.000000;1.000000;0.268368
1280;0.000000;0.585938;1.585938;1.085938;1.500000;0.500000;2.000000;1.000000;0.280272
1296;0.000000;0.593750;1.593750;1.093750;1.500000;0.500000;2.000000;1.000000;0.291481
1312;0.000000;0.601562;1.601562;1.101562;1.500000;0.500000;2.000000;1.000000;0.302072
1328;0.000000;0.609375;1.609375;1.109375;1.500000;0.500000;2.000000;1.000000;0.312109
1344;0.000000;0.617188;1.617188;1.117188;1.500000;0.500000;2.000000;1.000000;0.321644
1360;0.000000;0.625000;1.625000;1.125000;1.500000;0.500000;2.000000;1.000000;0.330719
1376;0.000000;0.632812;1.632812;1.132812;1.500000;0.500000;2.000000;1.000000;0.339372
1392;0.000000;0.640625;1.640625;1.140625;1.500000;0.500000;2.000000;1.000000;0.347634
1408;0.000000;0.648438;1.648438;1.148438;1.500000;0.500000;2.000000;1.000000;0.355533
1424;0.000000;0.656250;1.656250;1.156250;1.500000;0.500000;2.000000;1.000000;0.363092
1440;0.000000;0.664062;1.664062;1.164062;1.500000;0.500000;2.000000;1.000000;0.370332
1456;0.000000;0.671875;1.671875;1.171875;1.500000;0.500000;2.000000;1.000000;0.377272
1472;0.000000;0.679688;1.679688;1.179688;1.500000;0.500000;2.000000;1.000000;0.383927
1488;0.000000;0.687500;1.687500;1.187500;1.500000;0.500000;2.000000;1.000000;0.390312
1504;0.000000;0.695312;1.695312;1.195312;1.500000;0.500000;2.000000;1.000000;0.396441
1520;0.000000;0.703125;1.703125;1.203125;1.500000;0.500000;2.000000;1.000000;0.402325
1536;0.000000;0.710938;1.710938;1.210938;1.500000;0.500000;2.000000;1.000000;0.407974
1552;0.000000;0.718750;1.718750;1.218750;1.500000;0.500000;2.000000;1.000000;0.413399
1568;0.000000;0.718750;1.718750;1.218750;1.500000;0.500000;2.000000;1.000000;0.413399
1584;0.000000;0.726562;1.726562;1.226562;1.500000;0.500000;2.000000;1.000000;0.418607
1600;0.000000;0.734375;1.734375;1.234375;1.500000;0.500000;2.000000;1.000000;0.423608
1616;0.000000;0.742188;1.742188;1.242188;1.500000;0.500000;2.000000;1.000000;0.428407
1632;0.000000;0.750000;1.750000;1.250000;1.500000;0.500000;2.000000;1.000000;0.433013
1648;0.000000;0.757812;1.757812;1.257812;1.500000;0.500000;2.000000;1.000000;0.437430
1664;0.000000;0.765625;1.765625;1.265625;1.500000;0.500000;2.000000;1.000000;0.441665
1680;0.000000;0.773438;1.773438;1.273438;1.500000;0.500000;2.000000;1.000000;0.445724
1696;0.000000;0.781250;1.781250;1.281250;1.500000;0.500000;2.000000;1.000000;0.449609
1712;0.000000;0.789062;1.789062;1.289062;1.500000;0.500000;2.000000;1.000000;0.453327
1728;0.000000;0.796875;1.796875;1.296875;1.500000;0.500000;2.000000;1.000000;0.456881
1744;0.000000;0.804688;1.804688;1.304688;1.500000;0.500000;2.000000;1.000000;0.460275
1760;0.000000;0.812500;1.812500;1.312500;1.500000;0.500000;2.000000;1.000000;0.463512
1776;0.000000;0.820312;1.820312;1.320312;1.500000;0.500000;2.000000;1.000000;0.466597
1792;0.000000;0.828125;1.828125;1.328125;1.500000;0.500000;2.000000;1.000000;0.469531
1808;0.000000;0.835938;1.835938;1.335938;1.500000;0.500000;2.000000;1.000000;0.472317
1824;0.000000;0.843750;1.843750;1.343750;1.500000;0.500000;2.000000;1.000000;0.474959
1840;0.000000;0.851562;1.851562;1.351562;1.500000;0.500000;2.000000;1.000000;0.477458
1856;0.000000;0.859375;1.859375;1.359375;1.500000;0.500000;2.000000;1.000000;0.479817
1872;0.000000;0.859375;1.859375;1.359375;1.500000;0.500000;2.000000;1.000000;0.479817
1888;0.000000;0.875000;1.875000;1.375000;1.500000;0.500000;2.000000;1.000000;0.484123
1904;0.000000;0.875000;1.875000;1.375000;1.500000;0.500000;2.000000;1.000000;0.484123
1920;0.000000;0.882812;1.882812;1.382812;1.500000;0.500000;2.000000;1.000000;0.486073
1936;0.000000;0.882812;1.882812;1.382812;1.500000;0.500000;2.000000;1.000000;0.486073
1952;0.000000;0.882812;1.882812;1.382812;1.500000;0.500000;2.000000;1.000000;0.486073
1968;0.000000;0.882812;1.882812;1.382812;1.500000;0.500000;2.000000;1.000000;0.486073
1984;0.000000;0.898438;1.898438;1.398438;1.500000;0.500000;2.000000;1.000000;0.489576
2000;0.000000;0.898438;1.898438;1.398438;1.500000;0.500000;2.000000;1.000000;0.489576
2016;0.000000;0.898438;1.898438;1.398438;1.500000;0.500000;2.000000;1.000000;0.489576
2032;0.000000;0.906250;1.906250;1.406250;1.500000;0.500000;2.000000;1.000000;0.491132
2048;0.000000;0.906250;1.906250;1.406250;1.500000;0.500000;2.000000;1.000000;0.491132
2064;0.000000;0.906250;1.906250;1.406250;1.500000;0.500000;2.000000;1.000000;0.491132
2080;0.000000;0.906250;1.906250;1.406250;1.500000;0.500000;2.000000;1.000000;0.491132
2096;0.000000;0.906250;1.906250;1.406250;1.500000;0.500000;2.000000;1.000000;0.491132
2112;0.000000;0.906250;1.906250;1.406250;1.500000;0.500000;2.000000;1.000000;0.491132
2128;0.000000;0.906250;1.906250;1.406250;1.500000;0.500000;2.000000;1.000000;0.491132
2144;0.000000;0.906250;1.906250;1.406250;1.500000;0.500000;2.000000;1.000000;0.491132
2160;0.000000;0.906250;1.906250;1.406250;1.500000;0.500000;2.000000;1.000000;0.491132
2176;0.000000;0.906250;1.906250;1.406250;1.500000;0.500000;2.000000;1.000000;0.491132
2192;0.000000;0.906250;1.906250;1.406250;1.500000;0.500000;2.000000;1.000000;0.491132
2208;0.000000;0.906250;1.906250;1.406250;1.500000;0.500000;2.000000;1.000000;0.491132
2224;0.000000;0.906250;1.906250;1.406250;1.500000;0.500000;2.000000;1.000000;0.491132
2240;0.000000;0.906250;1.906250;1.406250;1.500000;0.500000;2.000000;1.000000;0.491132
2256;0.000000;0.906250;1.906250;1.406250;1.500000;0.500000;2.000000;1.000000;0.491132
2272;0.000000;0.906250;1.906250;1.406250;1.500000;0.500000;2.000000;1.000000;0.491132
2288;0.000000;0.906250;1.906250;1.406250;1.500000;0.500000;2.000000;1.000000;0.491132
2304;0.000000;0.906250;1.906250;1.406250;1.500000;0.500000;2.000000;1.000000;0.491132
2320;0.000000;0.921875;1.921875;1.421875;1.500000;0.500000;2.000000;1.000000;0.493859
2336;0.000000;0.937500;1.937500;1.437500;1.500000;0.500000;2.000000;1.000000;0.496078
2352;0.000000;0.937500;1.937500;1.437500;1.500000;0.500000;2.000000;1.000000;0.496078
2368;0.000000;0.937500;1.937500;1.437500;1.500000;0.500000;2.000000;1.000000;0.496078
2384;0.000000;0.937500;1.937500;1.437500;1.500000;0.500000;2.000000;1.000000;0.496078
2400;0.000000;0.937500;1.937500;1.437500;1.500000;0.500000;2.000000;1.000000;0.496078
2416;0.000000;0.953125;1.953125;1.453125;1.500000;0.500000;2.000000;1.000000;0.497798
2432;0.000000;0.960938;1.960938;1.460938;1.500000;0.500000;2.000000;1.000000;0.498472
2448;0.000000;0.968750;1.968750;1.468750;1.500000;0.500000;2.000000;1.000000;0.499022
2464;0.000000;0.976562;1.976562;1.476562;1.500000;0.500000;2.000000;1.000000;0.499450
2480;0.000000;0.976562;1.976562;1.476562;1.500000;0.500000;2.000000;1.000000;0.499450
2496;0.000000;0.984375;1.984375;1.484375;1.500000;0.500000;2.000000;1.000000;0.499756
2512;0.000000;0.984375;1.984375;1.484375;1.500000;0.500000;2.000000;1.000000;0.499756
2528;0.000000;1.000000;2.000000;1.500000;1.500000;0.500000;2.000000;1.000000;0.500000
2544;0.015625;1.015625;2.015625;1.515625;1.500000;0.500000;2.000000;1.000000;0.499756
2560;0.078125;1.078125;2.078125;1.578125;1.500000;0.500000;2.000000;1.000000;0.493859
2576;0.078125;1.078125;2.078125;1.578125;1.500000;0.500000;2.000000;1.000000;0.493859
2592;0.093750;1.093750;2.093750;1.593750;1.500000;0.500000;2.000000;1.000000;0.491132
2608;0.109375;1.109375;2.109375;1.609375;1.500000;0.500000;2.000000;1.000000;0.487890
2624;0.125000;1.125000;2.125000;1.625000;1.500000;0.500000;2.000000;1.000000;0.484123
2640;0.125000;1.125000;2.125000;1.625000;1.500000;0.500000;2.000000;1.000000;0.484123
2656;0.140625;1.140625;2.140625;1.640625;1.500000;0.500000;2.000000;1.000000;0.479817
2672;0.156250;1.156250;2.156250;1.656250;1.500000;0.500000;2.000000;1.000000;0.474959
2688;0.156250;1.156250;2.156250;1.656250;1.500000;0.500000;2.000000;1.000000;0.474959
2704;0.164062;1.164062;2.164062;1.664062;1.500000;0.500000;2.000000;1.000000;0.472317
2720;0.171875;1.171875;2.171875;1.671875;1.500000;0.500000;2.000000;1.000000;0.469531
2736;0.187500;1.187500;2.187500;1.687500;1.500000;0.500000;2.000000;1.000000;0.463512
2752;0.203125;1.203125;2.203125;1.703125;1.500000;0.500000;2.000000;1.000000;0.456881
2768;0.226562;1.226562;2.226562;1.726562;1.500000;0.500000;2.000000;1.000000;0.445724
2784;0.242188;1.242188;2.242188;1.742188;1.500000;0.500000;2.000000;1.000000;0.437430
2800;0.242188;1.242188;2.242188;1.742188;1.500000;0.500000;2.000000;1.000000;0.437430
2816;0.257812;1.257812;2.257812;1.757812;1.500000;0.500000;2.000000;1.000000;0.428407
2832;0.257812;1.257812;2.257812;1.757812;1.500000;0.500000;2.000000;1.000000;0.428407
2848;0.265625;1.265625;2.265625;1.765625;1.500000;0.500000;2.000000;1.000000;0.423608
2864;0.289062;1.289062;2.289062;1.789062;1.500000;0.500000;2.000000;1.000000;0.407974
2880;0.304688;1.304688;2.304688;1.804688;1.500000;0.500000;2.000000;1.000000;0.396441
2896;0.320312;1.320312;2.320312;1.820312;1.500000;0.500000;2.000000;1.000000;0.383927
2912;0.335938;1.335938;2.335938;1.835938;1.500000;0.500000;2.000000;1.000000;0.370332
2928;0.335938;1.335938;2.335938;1.835938;1.500000;0.500000;2.000000;1.000000;0.370332
2944;0.335938;1.335938;2.335938;1.835938;1.500000;0.500000;2.000000;1.000000;0.370332
2960;0.335938;1.335938;2.335938;1.835938;1.500000;0.500000;2.000000;1.000000;0.370332
2976;0.000000;0.843750;2.843750;1.843750;2.000000;1.000000;3.000000;1.000000;0.384006
2992;0.000000;0.859375;2.859375;1.859375;2.000000;1.000000;3.000000;1.000000;0.409542
3008;0.000000;0.859375;2.859375;1.859375;2.000000;1.000000;3.000000;1.000000;0.409542
3024;0.000000;0.875000;2.875000;1.875000;2.000000;1.000000;3.000000;1.000000;0.433013
3040;0.000000;0.875000;2.875000;1.875000;2.000000;1.000000;3.000000;1.000000;0.433013
3056;0.000000;0.890625;2.890625;1.890625;2.000000;1.000000;3.000000;1.000000;0.454738
3072;0.000000;0.898438;2.898438;1.898438;2.000000;1.000000;3.000000;1.000000;0.465024
3088;0.000000;0.898438;2.898438;1.898438;2.000000;1.000000;3.000000;1.000000;0.465024
3104;0.000000;0.906250;2.906250;1.906250;2.000000;1.000000;3.000000;1.000000;0.474959
3120;0.000000;0.914062;2.914062;1.914062;2.000000;1.000000;3.000000;1.000000;0.484564
3136;0.000000;0.921875;2.921875;1.921875;2.000000;1.000000;3.000000;1.000000;0.493859
3152;0.000000;0.937500;2.937500;1.937500;2.000000;1.000000;3.000000;1.000000;0.511585
3168;0.000000;0.945312;2.945312;1.945312;2.000000;1.000000;3.000000;1.000000;0.520045
3184;0.000000;0.945312;2.945312;1.945312;2.000000;1.000000;3.000000;1.000000;0.520045
3200;0.000000;0.945312;2.945312;1.945312;2.000000;1.000000;3.000000;1.000000;0.520045
3216;0.000000;0.960938;2.960938;1.960938;2.000000;1.000000;3.000000;1.000000;0.536224
3232;0.000000;0.976562;2.976562;1.976562;2.000000;1.000000;3.000000;1.000000;0.551487
3248;0.000000;0.976562;2.976562;1.976562;2.000000;1.000000;3.000000;1.000000;0.551487
3264;0.000000;0.984375;2.984375;1.984375;2.000000;1.000000;3.000000;1.000000;0.558799
3280;0.000000;0.992188;2.992188;1.992188;2.000000;1.000000;3.000000;1.000000;0.565908
3296;0.000000;0.992188;2.992188;1.992188;2.000000;1.000000;3.000000;1.000000;0.565908
3312;0.000000;1.000000;3.000000;2.000000;2.000000;1.000000;3.000000;1.000000;0.572822
3328;0.000000;1.000000;3.000000;2.000000;2.000000;1.000000;3.000000;1.000000;0.572822
3344;0.023438;1.023438;3.023438;2.023438;2.000000;1.000000;3.000000;1.000000;0.592464
3360;0.023438;1.023438;3.023438;2.023438;2.000000;1.000000;3.000000;1.000000;0.592464
3376;0.023438;1.023438;3.023438;2.023438;2.000000;1.000000;3.000000;1.000000;0.592464
3392;0.039062;1.039062;3.039062;2.039062;2.000000;1.000000;3.000000;1.000000;0.604700
3408;0.062500;1.062500;3.062500;2.062500;2.000000;1.000000;3.000000;1.000000;0.621867
3424;0.062500;1.062500;3.062500;2.062500;2.000000;1.000000;3.000000;1.000000;0.621867
3440;0.070312;1.070312;3.070312;2.070312;2.000000;1.000000;3.000000;1.000000;0.627291
3456;0.070312;1.070312;3.070312;2.070312;2.000000;1.000000;3.000000;1.000000;0.627291
3472;0.078125;1.078125;3.078125;2.078125;2.000000;1.000000;3.000000;1.000000;0.632571
3488;0.093750;1.093750;3.093750;2.093750;2.000000;1.000000;3.000000;1.000000;0.642718
3504;0.101562;1.101562;3.101562;2.101562;2.000000;1.000000;3.000000;1.000000;0.647590
3520;0.101562;1.101562;3.101562;2.101562;2.000000;1.000000;3.000000;1.000000;0.647590
3536;0.101562;1.101562;3.101562;2.101562;2.000000;1.000000;3.000000;1.000000;0.647590
3552;0.109375;1.109375;3.109375;2.109375;2.000000;1.000000;3.000000;1.000000;0.652332
3568;0.117188;1.117188;3.117188;2.117188;2.000000;1.000000;3.000000;1.000000;0.656947
3584;0.125000;1.125000;3.125000;2.125000;2.000000;1.000000;3.000000;1.000000;0.661438
3600;0.140625;1.140625;3.140625;2.140625;2.000000;1.000000;3.000000;1.000000;0.670056
3616;0.156250;1.156250;3.156250;2.156250;2.000000;1.000000;3.000000;1.000000;0.678204
3632;0.156250;1.156250;3.156250;2.156250;2.000000;1.000000;3.000000;1.000000;0.678204
3648;0.164062;1.164062;3.164062;2.164062;2.000000;1.000000;3.000000;1.000000;0.682108
3664;0.171875;1.171875;3.171875;2.171875;2.000000;1.000000;3.000000;1.000000;0.685900
3680;0.171875;1.171875;3.171875;2.171875;2.000000;1.000000;3.000000;1.000000;0.685900
3696;0.179688;1.179688;3.179688;2.179688;2.000000;1.000000;3.000000;1.000000;0.689583
3712;0.187500;1.187500;3.187500;2.187500;2.000000;1.000000;3.000000;1.000000;0.693159
3728;0.203125;1.203125;3.203125;2.203125;2.000000;1.000000;3.000000;1.000000;0.699993
3744;0.210938;1.210938;3.210938;2.210938;2.000000;1.000000;3.000000;1.000000;0.703255
3760;0.210938;1.210938;3.210938;2.210938;2.000000;1.000000;3.000000;1.000000;0.703255
3776;0.218750;1.218750;3.218750;2.218750;2.000000;1.000000;3.000000;1.000000;0.706416
3792;0.226562;1.226562;3.226562;2.226562;2.000000;1.000000;3.000000;1.000000;0.709477
3808;0.242188;1.242188;3.242188;2.242188;2.000000;1.000000;3.000000;1.000000;0.715303
3824;0.257812;1.257812;3.257812;2.257812;2.000000;1.000000;3.000000;1.000000;0.720743
3840;0.273438;1.273438;3.273438;2.273438;2.000000;1.000000;3.000000;1.000000;0.725806
3856;0.273438;1.273438;3.273438;2.273438;2.000000;1.000000;3.000000;1.000000;0.725806
3872;0.273438;1.273438;3.273438;2.273438;2.000000;1.000000;3.000000;1.000000;0.725806
3888;0.289062;1.289062;3.289062;2.289062;2.000000;1.000000;3.000000;1.000000;0.730500
3904;0.296875;1.296875;3.296875;2.296875;2.000000;1.000000;3.000000;1.000000;0.732711
3920;0.296875;1.296875;3.296875;2.296875;2.000000;1.000000;3.000000;1.000000;0.732711
3936;0.320312;1.320312;3.320312;2.320312;2.000000;1.000000;3.000000;1.000000;0.738808
3952;0.320312;1.320312;3.320312;2.320312;2.000000;1.000000;3.000000;1.000000;0.738808
3968;0.320312;1.320312;3.320312;2.320312;2.000000;1.000000;3.000000;1.000000;0.738808
3984;0.328125;1.328125;3.328125;2.328125;2.000000;1.000000;3.000000;1.000000;0.740665
4000;0.335938;1.335938;3.335938;2.335938;2.000000;1.000000;3.000000;1.000000;0.742434
4016;0.351562;1.351562;3.351562;2.351562;2.000000;1.000000;3.000000;1.000000;0.745715
4032;0.359375;1.359375;3.359375;2.359375;2.000000;1.000000;3.000000;1.000000;0.747228
4048;0.359375;1.359375;3.359375;2.359375;2.000000;1.000000;3.000000;1.000000;0.747228
4064;0.367188;1.367188;3.367188;2.367188;2.000000;1.000000;3.000000;1.000000;0.748656
4080;0.382812;1.382812;3.382812;2.382812;2.000000;1.000000;3.000000;1.000000;0.751260
4096;0.414062;1.414062;3.414062;2.414062;2.000000;1.000000;3.000000;1.000000;0.723785
4112;0.421875;1.421875;3.421875;2.421875;2.000000;1.000000;3.000000;1.000000;0.724670
4128;0.421875;1.421875;3.421875;2.421875;2.000000;1.000000;3.000000;1.000000;0.724670
4144;0.429688;1.429688;3.429688;2.429688;2.000000;1.000000;3.000000;1.000000;0.725470
4160;0.445312;1.445312;3.445312;2.445312;2.000000;1.000000;3.000000;1.000000;0.726814
4176;0.453125;1.453125;3.453125;2.453125;2.000000;1.000000;3.000000;1.000000;0.727360
4192;0.453125;1.453125;3.453125;2.453125;2.000000;1.000000;3.000000;1.000000;0.727360
4208;0.484375;1.484375;3.484375;2.484375;2.000000;1.000000;3.000000;1.000000;0.728701
4224;0.500000;1.500000;3.500000;2.500000;2.000000;1.000000;3.000000;1.000000;0.707107
4240;0.507812;1.507812;3.507812;2.507812;2.000000;1.000000;3.000000;1.000000;0.695927
4256;0.507812;1.507812;3.507812;2.507812;2.000000;1.000000;3.000000;1.000000;0.695927
4272;0.507812;1.507812;3.507812;2.507812;2.000000;1.000000;3.000000;1.000000;0.695927
4288;0.515625;1.515625;3.515625;2.515625;2.000000;1.000000;3.000000;1.000000;0.695795
4304;0.523438;1.523438;3.523438;2.523438;2.000000;1.000000;3.000000;1.000000;0.684252
4320;0.523438;1.523438;3.523438;2.523438;2.000000;1.000000;3.000000;1.000000;0.684252
4336;0.531250;1.531250;3.531250;2.531250;2.000000;1.000000;3.000000;1.000000;0.683940
4352;0.539062;1.539062;3.539062;2.539062;2.000000;1.000000;3.000000;1.000000;0.683538
4368;0.539062;1.539062;3.539062;2.539062;2.000000;1.000000;3.000000;1.000000;0.683538
4384;0.546875;1.546875;3.546875;2.546875;2.000000;1.000000;3.000000;1.000000;0.683047
4400;0.546875;1.546875;3.546875;2.546875;2.000000;1.000000;3.000000;1.000000;0.683047
4416;0.554688;1.554688;3.554688;2.554688;2.000000;1.000000;3.000000;1.000000;0.682466
4432;0.554688;1.554688;3.554688;2.554688;2.000000;1.000000;3.000000;1.000000;0.682466
4448;0.570312;1.570312;3.570312;2.570312;2.000000;1.000000;3.000000;1.000000;0.681033
4464;0.585938;1.585938;3.585938;2.585938;2.000000;1.000000;3.000000;1.000000;0.679238
4480;0.585938;1.585938;3.585938;2.585938;2.000000;1.000000;3.000000;1.000000;0.679238
4496;0.593750;1.593750;3.593750;2.593750;2.000000;1.000000;3.000000;1.000000;0.678204
4512;0.609375;1.609375;3.609375;2.609375;2.000000;1.000000;3.000000;1.000000;0.675860
4528;0.609375;1.609375;3.609375;2.609375;2.000000;1.000000;3.000000;1.000000;0.675860
4544;0.632812;1.632812;3.632812;2.632812;2.000000;1.000000;3.000000;1.000000;0.671648
4560;0.648438;1.648438;3.648438;2.648438;2.000000;1.000000;3.000000;1.000000;0.656575
4576;0.648438;1.648438;3.648438;2.648438;2.000000;1.000000;3.000000;1.000000;0.656575
4592;0.156250;1.156250;4.156250;2.656250;2.500000;1.500000;4.000000;1.000000;0.666585
4608;0.156250;1.156250;4.156250;2.656250;2.500000;1.500000;4.000000;1.000000;0.666585
4624;0.164062;1.164062;4.164062;2.664062;2.500000;1.500000;4.000000;1.000000;0.676357
4640;0.164062;1.164062;4.164062;2.664062;2.500000;1.500000;4.000000;1.000000;0.676357
